ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,DEALSIZE_Large,DEALSIZE_Medium,DEALSIZE_Small,PRICE_PER_UNIT,HIGH_QUANTITY
10299,29,100.0,11,0.474574658448604,2004-09-30,3,9,2004,Motorcycles,193,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,True,False,0.01636464339477945,False
10308,20,100.0,1,0.32453773397335756,2004-10-15,4,10,2004,Motorcycles,193,S10_4698,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,False,False,False,False,False,True,False,True,False,0.016226886698667876,False
10318,37,100.0,3,0.5444329252705429,2004-11-02,4,11,2004,Motorcycles,193,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,False,False,False,False,False,True,True,False,False,0.014714403385690349,False
10329,26,100.0,3,0.41669270315562246,2004-11-15,4,11,2004,Motorcycles,193,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,False,False,False,False,False,True,False,True,False,0.0160266424290624,False
10339,39,76.67,3,0.21232496378561083,2004-11-23,4,11,2004,Motorcycles,193,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,False,False,False,False,False,True,False,False,True,0.005444229840656688,False
10362,22,100.0,4,0.2601826341352572,2005-01-05,1,1,2005,Motorcycles,193,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,False,False,False,False,False,True,False,True,False,0.011826483369784419,False
10374,22,100.0,1,0.2722739796063283,2005-02-02,1,2,2005,Motorcycles,193,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,False,False,False,False,False,True,False,True,False,0.012376089982105832,False
10388,21,86.77,7,0.129389752037947,2005-03-03,1,3,2005,Motorcycles,193,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,False,False,False,False,False,True,False,False,True,0.006161416763711762,False
10403,66,100.0,9,0.8440508989689551,2005-04-08,2,4,2005,Motorcycles,193,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,False,False,False,False,False,True,True,False,False,0.012788649984378108,True
10417,56,100.0,4,0.6545686937256796,2005-05-13,2,5,2005,Motorcycles,193,S10_4698,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,True,False,False,False,False,True,False,False,0.01168872667367285,True
10105,50,100.0,2,0.5118300338000966,2003-02-11,1,2,2003,Classic Cars,136,S10_4757,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,False,False,False,False,False,True,True,False,False,0.010236600676001932,True
10119,46,100.0,11,0.3553838725253501,2003-04-28,2,4,2003,Classic Cars,136,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,True,False,0.007725736359246741,True
10129,33,100.0,2,0.3123128923225495,2003-06-12,2,6,2003,Classic Cars,136,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,False,False,False,False,False,True,False,True,False,0.009464027040077257,False
10143,49,100.0,15,0.39748913568324484,2003-08-10,3,8,2003,Classic Cars,136,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,False,False,False,False,False,True,False,True,False,0.008112023177209078,True
10155,32,100.0,13,0.32139063254466443,2003-10-06,4,10,2003,Classic Cars,136,S10_4757,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,True,False,0.010043457267020764,False
10167,44,100.0,9,0.420666344760985,2003-10-23,4,10,2003,Classic Cars,136,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,True,False,False,False,False,False,False,True,False,0.009560598744567841,True
10178,24,100.0,12,0.2479961371318204,2003-11-08,4,11,2003,Classic Cars,136,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,False,False,False,False,False,True,False,True,False,0.010333172380492516,False
10186,26,100.0,9,0.2736842105263158,2003-11-14,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,False,False,False,False,False,True,False,True,False,0.010526315789473686,False
10197,45,100.0,6,0.3780782230806374,2003-11-26,4,11,2003,Classic Cars,136,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,False,False,False,False,False,True,False,True,False,0.00840173829068083,True
10209,39,100.0,8,0.36909705456301306,2004-01-09,1,1,2004,Classic Cars,136,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,False,False,False,False,False,True,False,True,False,0.009464027040077257,False
10222,49,100.0,12,0.4258812168034766,2004-02-19,1,2,2004,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,False,False,False,False,False,True,False,True,False,0.008691453404152585,True
10248,20,100.0,3,0.20666344760985034,2004-05-07,2,5,2004,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,True,False,False,False,False,False,False,False,True,0.010333172380492518,False
10261,27,100.0,1,0.2398841139546113,2004-06-17,2,6,2004,Classic Cars,136,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,False,False,False,False,False,True,False,True,False,0.008884596813133751,False
10273,30,100.0,4,0.24915499758570742,2004-07-21,3,7,2004,Classic Cars,136,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Unknown,B-1180,Belgium,EMEA,Dewey,Catherine,False,False,False,False,False,True,False,True,False,0.008305166586190247,False
10283,25,100.0,6,0.21245774987928537,2004-08-20,3,8,2004,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,False,False,False,False,False,True,False,False,True,0.008498309995171415,False
10295,24,100.0,1,0.24336069531627233,2004-09-10,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,False,False,False,False,False,True,False,True,False,0.010140028971511348,False
10307,22,100.0,9,0.19121197489135686,2004-10-14,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,False,False,False,False,False,True,False,False,True,0.008691453404152585,False
10316,33,100.0,17,0.29319169483341384,2004-11-01,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,False,False,False,False,False,True,False,True,False,0.008884596813133753,False
10325,47,64.93,6,0.21669767375805948,2004-11-05,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,False,False,False,False,False,True,False,True,False,0.004610588803362968,True
10337,25,48.05,8,0.08529908824949585,2004-11-21,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,False,False,False,False,False,True,False,False,True,0.003411963529979834,False
10350,26,75.47,5,0.1393345073422899,2004-12-02,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,False,True,0.005359019513164995,False
10359,48,54.68,6,0.18637202828982874,2004-12-15,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,False,False,False,False,False,True,False,False,True,0.0038827505893714322,True
10373,39,100.0,3,0.28731857301104896,2005-01-31,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,False,False,False,False,False,True,False,True,False,0.007367142897719204,False
10384,34,100.0,4,0.34415741187831966,2005-02-23,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,False,True,False,0.01012227681995058,False
10395,32,100.0,2,0.23933876785866448,2005-03-17,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,False,False,False,False,False,True,False,True,False,0.007479336495583265,False
10400,64,100.0,9,0.6860453887011106,2005-04-01,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,False,False,False,False,False,True,True,False,False,0.010719459198454854,True
10414,19,100.0,3,0.1963302752293578,2005-05-06,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,False,False,False,True,False,False,False,False,True,0.010333172380492516,False
10103,42,100.0,4,0.38332291873775104,2003-01-29,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,False,False,False,False,False,True,False,True,False,0.009126736160422644,True
10114,31,100.0,8,0.3057119322861931,2003-04-01,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,False,False,False,False,False,True,False,True,False,0.009861675235038487,False
10126,22,100.0,4,0.23771835146419745,2003-05-28,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Unknown,28023,Spain,EMEA,Sommer,Mart¡n,False,False,False,False,False,True,False,True,False,0.010805379612008975,False
10140,26,100.0,4,0.22638395773567757,2003-07-24,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,False,False,False,False,False,True,False,True,False,0.008707075297526061,False
10150,20,100.0,1,0.22660266424290623,2003-09-19,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,False,False,False,False,False,True,False,True,False,0.011330133212145311,False
10164,21,100.0,2,0.2511446587326384,2003-10-21,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,Unknown,8010,Austria,EMEA,Mendel,Roland,False,False,False,False,True,False,False,True,False,0.011959269463458972,False
10175,33,100.0,9,0.3808070838185588,2003-11-06,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,False,False,False,False,False,True,False,True,False,0.011539608600562388,False
10183,28,100.0,1,0.2437981083307297,2003-11-13,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,False,False,False,False,False,True,False,True,False,0.008707075297526061,False
10194,26,100.0,4,0.3027622347828557,2003-11-25,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,False,False,False,False,False,True,False,True,False,0.011644701337802143,False
10207,31,100.0,15,0.28944457068196666,2003-12-09,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,False,False,False,False,False,True,False,True,False,0.00933692163490215,False
10217,48,100.0,4,0.49851449995739483,2004-02-04,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,False,False,False,False,False,True,True,False,False,0.010385718749112392,True
10229,50,100.0,9,0.4563368080211322,2004-03-11,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.009126736160422644,True
10245,28,100.0,2,0.32605163745846,2004-05-04,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,False,False,False,False,False,True,False,True,False,0.011644701337802143,False
10259,26,100.0,12,0.2864046922487006,2004-06-15,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,False,False,False,False,False,True,False,True,False,0.011015565086488485,False
10270,32,100.0,2,0.30548470474621525,2004-07-19,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,False,False,False,False,False,True,False,True,False,0.009546397023319227,False
10281,44,100.0,9,0.4985258613343938,2004-08-19,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,False,False,False,False,False,True,True,False,False,0.011330133212145314,True
10291,30,100.0,4,0.2738020848126793,2004-09-08,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,False,False,False,False,False,True,False,True,False,0.009126736160422644,False
10305,38,100.0,13,0.4743928764166217,2004-10-13,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,False,False,False,False,False,True,False,True,False,0.012484023063595308,False
10313,40,100.0,7,0.474195472491266,2004-10-22,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,False,False,False,False,False,True,False,True,False,0.01185488681228165,False
10322,46,61.99,8,0.20248388104638282,2004-11-04,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,False,False,False,False,False,True,False,False,True,0.0044018235010083225,True
10334,26,100.0,2,0.22638395773567757,2004-11-19,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,False,False,False,True,False,False,False,True,False,0.008707075297526061,False
10347,27,100.0,2,0.3144261084443435,2004-11-29,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,True,False,0.011645411423864573,False
10357,43,100.0,9,0.4104950720027268,2004-12-10,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.009546397023319227,True
10370,35,65.63,4,0.16311031897065925,2005-01-20,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,False,True,0.004660294827733121,False
10381,37,100.0,6,0.44249297014798195,2005-02-17,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,False,True,False,0.01195926946345897,False
10391,37,46.9,7,0.12322123441361094,2005-03-09,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,False,True,0.0033303036328002954,False
10411,27,100.0,2,0.3144069361206578,2005-05-01,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,False,False,False,False,False,True,False,True,False,0.01164470133780214,False
10425,38,100.0,12,0.4185914732865623,2005-05-31,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,False,False,True,False,False,False,False,True,False,0.011015565086488483,False
10108,33,100.0,6,0.3738709631607351,2003-03-03,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,False,False,False,False,False,True,False,True,False,0.011329423126082882,False
10122,42,100.0,10,0.5396583065867583,2003-05-08,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,False,False,False,False,False,True,True,False,False,0.01284900729968472,True
10135,42,100.0,7,0.5686766836140541,2003-07-02,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,True,False,False,0.01353992103842986,True
10147,48,100.0,7,0.6565285312579885,2003-09-05,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,False,False,False,False,False,True,True,False,False,0.013677677734541427,True
10159,41,100.0,2,0.5891122504047491,2003-10-10,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,True,False,False,0.014368591473286564,True
10169,30,100.0,2,0.3564561024796205,2003-11-04,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,True,False,0.011881870082654017,False
10181,27,100.0,14,0.38423253898372484,2003-11-12,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,False,False,False,False,False,True,False,True,False,0.014230834777174994,False
10191,21,100.0,3,0.27273695571903317,2003-11-20,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,True,False,0.012987474081858722,False
10203,20,100.0,8,0.27909222597778854,2003-12-02,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.013954611298889428,False
